UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
82936331-06eb-4a1b-ba50-86c85d1597a5,Anabasis.1.en.txt,Artapates,char-offset:46484,PLACE,,,,,,,UNVERIFIED,,
a10f3eb3-ba93-4bc7-9c79-79c552ee34b3,Anabasis.1.en.txt,Babylonia,char-offset:46783,PLACE,http://pleiades.stoa.org/places/912816,Babylonia,-1600/0640,32.5,44.5,"region,province",UNVERIFIED,,
f91b82ca-719b-4bf1-bc1a-38470deea0e7,Anabasis.1.en.txt,Greece,char-offset:47508,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
63cbf068-2f37-4f8a-8b11-3541485157e2,Anabasis.1.en.txt,Greece,char-offset:49603,PLACE,http://pleiades.stoa.org/places/1001896,Hellas,-0550/2100,37.5,22.5,province,VERIFIED,,
a8c4c1cc-20b3-410a-8c9b-b23aabb1bea2,Anabasis.1.en.txt,Abrocomas,char-offset:51072,PLACE,,,,,,,UNVERIFIED,#Syria #Satrap,Satrap of Syria.https://en.wikipedia.org/wiki/Abrocomas
6044058f-f96b-4f00-8736-c66ef829d745,Anabasis.1.en.txt,Tissaphernes,char-offset:51083,PLACE,,,,,,,UNVERIFIED,Persian,https://en.wikipedia.org/wiki/Tissaphernes
7c481074-f398-4935-b838-42e168f5face,Anabasis.1.en.txt,Phoenicia,char-offset:51290,PLACE,http://pleiades.stoa.org/places/678334,Phoenice,-0750/0640,33.25,35.25,region,VERIFIED,,
39561ed4-dd33-4960-af03-84f49692abb1,Anabasis.1.en.txt,Tigris,char-offset:52020,PLACE,http://pleiades.stoa.org/places/912964,Tigris/Diglitus (river),-18000/2000,34.52908255,44.7946783,river,UNVERIFIED,,
818723f4-6800-40a5-89ed-fb7e9d60c85f,Anabasis.1.en.txt,Euphrates,char-offset:52160,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
c7ce331b-3a56-4799-ba4a-bb752a875b9e,Anabasis.1.en.txt,Euphrates,char-offset:52247,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
4674f7b7-d236-4a61-8b33-a0eef25673e0,Anabasis.1.en.txt,Euphrates,char-offset:54673,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,#River,
922300e4-a78c-4ff6-bfea-60f41bff938b,Anabasis.1.en.txt,Cappadocia,char-offset:64778,PLACE,http://pleiades.stoa.org/places/991402,Cappadocia,,37.5,37.5,province,VERIFIED,,
af829e42-178b-4101-aaef-2791a8b98876,Anabasis.1.en.txt,Castolus,char-offset:64883,PLACE,,,,,,,UNVERIFIED,,
30622eb2-a694-4dca-afa8-101c00e46412,Anabasis.1.en.txt,Amphipolis,char-offset:75111,PLACE,http://pleiades.stoa.org/places/501347,"Amphipolis|Amphipolis, Amfipolis",-0550/2100,40.818876,23.840418,"city-wall,settlement,fort",VERIFIED,,
cfc1315c-1dc6-4b4a-805c-359de304b5a6,Anabasis.1.en.txt,Darius,char-offset:5,PERSON,,,,,,,,,
7464d64b-c9e2-44e1-8c89-e3b515c73167,Anabasis.1.en.txt,Parysatis,char-offset:16,PERSON,,,,,,,,,
c7939b2e-eadb-4400-b68b-0709d6761fbd,Anabasis.1.en.txt,Artaxerxes,char-offset:75,PERSON,,,,,,,,,
ddc67f0c-b23a-4d70-add3-0274ad069051,Anabasis.1.en.txt,Cyrus,char-offset:102,PERSON,,,,,,,,Cyrus,
b89f3d49-7dc8-4c1a-97e0-9e4dc2ae3d33,Anabasis.1.en.txt,Darius,char-offset:119,PERSON,,,,,,,,,
dcf77bbe-83f6-4666-897e-fe5f22a4ffdc,Anabasis.1.en.txt,elder,char-offset:234,PERSON,,,,,,,,,Artaxerxes
a611939c-3b02-4cc7-80e8-bae72db81e5f,Anabasis.1.en.txt,Cyrus,char-offset:282,PERSON,,,,,,,,Cyrus,
04ccc864-b331-4a41-a28c-7493c30e473a,Anabasis.1.en.txt,Cyrus,char-offset:450,PERSON,,,,,,,,Cyrus,
2f523b28-0fe1-4b21-9f4f-820449a029dc,Anabasis.1.en.txt,Tissaphernes,char-offset:508,PERSON,,,,,,,,,
6dac8e7a-e664-41d0-8ef3-ee229bfc7b8b,Anabasis.1.en.txt,Xenias,char-offset:604,PERSON,,,,,,,,,
ab0e21cf-67ed-4b1a-aefb-08e4ec8245a5,Anabasis.1.en.txt,Darius,char-offset:635,PERSON,,,,,,,,,
db836ceb-3412-4f03-81bc-71c51264f9d8,Anabasis.1.en.txt,Artaxerxes,char-offset:655,PERSON,,,,,,,,,
50a38f3c-6a7e-4026-8b91-d496479248ac,Anabasis.1.en.txt,Tissaphernes,char-offset:698,PERSON,,,,,,,,,
b9085f17-99e4-49a8-b0ff-8a350b207d2e,Anabasis.1.en.txt,Cyrus,char-offset:727,PERSON,,,,,,,,Cyrus,
32e822f1-7d0a-43cf-a611-9f4875a780ba,Anabasis.1.en.txt,Artaxerxes,char-offset:777,PERSON,,,,,,,,,
0013d54b-1d8f-4dae-bdc0-b9b580beeb4a,Anabasis.1.en.txt,Cyrus,char-offset:824,PERSON,,,,,,,,Cyrus,
45440516-709e-4365-903f-13437511dadf,Anabasis.1.en.txt,Cyrus,char-offset:977,PERSON,,,,,,,,Cyrus,
36b0d7e3-9403-4c5d-8b58-e39958754c11,Anabasis.1.en.txt,Parysatis,char-offset:1202,PERSON,,,,,,,,,
0bd5532b-3dc1-42ee-a2ff-390129cf99f6,Anabasis.1.en.txt,Artaxerxes,char-offset:1277,PERSON,,,,,,,,,
eacaf0ba-9140-4c32-af0d-33e6b9c4e7b4,Anabasis.1.en.txt,King's,char-offset:1316,PERSON,,,,,,,,Artaxerxes,Referring to the court of Artaxerxes
f5cf0789-20ac-4456-87d0-5e3e6fef2cbd,Anabasis.1.en.txt,King,char-offset:1452,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
cf037af0-18a5-4a3c-bfcb-45727db5eb45,Anabasis.1.en.txt,King,char-offset:1697,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
fe03129a-de5b-43d5-aef4-48c50c685047,Anabasis.1.en.txt,Tissaphernes,char-offset:2000,PERSON,,,,,,,,,
051bce0d-a495-4302-aec1-43c610e784ce,Anabasis.1.en.txt,Tissaphernes,char-offset:2103,PERSON,,,,,,,,,
cf9729b7-7ea8-4354-8faa-3c9ca73a0aa5,Anabasis.1.en.txt,Cyrus,char-offset:2314,PERSON,,,,,,,,Cyrus,
1a5553ae-f59e-4f9b-9d17-fa63dd2d812d,Anabasis.1.en.txt,Tissaphernes,char-offset:2325,PERSON,,,,,,,,,
1460a76b-70b2-4986-a5d8-dd04516c6267,Anabasis.1.en.txt,Cyrus,char-offset:2416,PERSON,,,,,,,,Cyrus,
ea06162e-fbcb-40a2-b9ae-e231d080ee39,Anabasis.1.en.txt,King,char-offset:2687,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
11ce56af-0e4f-46a4-8199-c6043497629f,Anabasis.1.en.txt,Tissaphernes,char-offset:2829,PERSON,,,,,,,,,
ea5dc562-29e2-4bf2-b8ce-6490c14d48f8,Anabasis.1.en.txt,King,char-offset:2912,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
fdbf990c-1d71-41f0-843d-ecaa79595008,Anabasis.1.en.txt,Cyrus,char-offset:2980,PERSON,,,,,,,,Cyrus,
7a7793f1-6130-44a9-bfb1-293fa800365f,Anabasis.1.en.txt,Tissaphernes,char-offset:3046,PERSON,,,,,,,,,
ec20e310-4029-46a6-a7f5-80135c293f08,Anabasis.1.en.txt,Cyrus,char-offset:3145,PERSON,,,,,,,,Cyrus,
c037525e-2268-435c-bbee-93047d434a90,Anabasis.1.en.txt,King,char-offset:3177,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
ea408b4f-e185-493b-b9d7-a2387d6c909b,Anabasis.1.en.txt,Tissaphernes,char-offset:3260,PERSON,,,,,,,,,
37c8d7e6-07db-4f95-bdc1-3171c2a39a86,Anabasis.1.en.txt,Clearchus,char-offset:3395,PERSON,,,,,,,,Clearchus,
eeb318d4-bffe-4cc4-b7e5-56c5943959d0,Anabasis.1.en.txt,Cyrus,char-offset:3433,PERSON,,,,,,,,Cyrus,
06830b31-a37d-4855-bcc9-ec98996b2b58,Anabasis.1.en.txt,Clearchus,char-offset:3524,PERSON,,,,,,,,Clearchus,
a0759b19-604b-4f4c-8569-5dd82bf97136,Anabasis.1.en.txt,Clearchus,char-offset:3813,PERSON,,,,,,,,Clearchus,
926965c2-33c7-4602-a84d-ddf775a85f2d,Anabasis.1.en.txt,Cyrus,char-offset:3941,PERSON,,,,,,,,Cyrus,
0eabcc79-5fde-4417-859f-76bb43055edc,Anabasis.1.en.txt,Aristippus,char-offset:3961,PERSON,,,,,,,,,
c11bb7a4-81bd-4f67-804d-4c9f763ec690,Anabasis.1.en.txt,Cyrus,char-offset:4013,PERSON,,,,,,,,Cyrus,
49d6ea63-da41-40b1-8e36-850397ed9d0f,Anabasis.1.en.txt,Cyrus,char-offset:4097,PERSON,,,,,,,,Cyrus,
f24f6cae-783b-4565-890c-2ce914bc0d85,Anabasis.1.en.txt,Cyrus,char-offset:4240,PERSON,,,,,,,,Cyrus,
1e699bf7-5cf4-44fc-9fb1-b9111d6d8296,Anabasis.1.en.txt,Cyrus,char-offset:4473,PERSON,,,,,,,,Cyrus,
03dcb817-46c2-48fb-abcb-7c4423b1239d,Anabasis.1.en.txt,Proxenus,char-offset:4488,PERSON,,,,,,,,,
d23cd17f-2163-4bf5-8cc0-24b6dbea95f0,Anabasis.1.en.txt,Sophaenetus,char-offset:4735,PERSON,,,,,,,,,
297015cc-18b8-4d3e-9d8c-6d4e994b0b0d,Anabasis.1.en.txt,Socrates,char-offset:4767,PERSON,,,,,,,,,
68d11294-1c34-4c54-91e6-92f831c15a7c,Anabasis.1.en.txt,Tissaphernes,char-offset:4908,PERSON,,,,,,,,,
8b660073-5d9b-498f-bcf4-1297657faea0,Anabasis.1.en.txt,Clearchus,char-offset:5301,PERSON,,,,,,,,Clearchus,
fa50026c-d885-4b12-9c99-e5add3869a09,Anabasis.1.en.txt,Aristippus,char-offset:5368,PERSON,,,,,,,,,
81ae87b7-8760-4c19-a4f5-84a375a3d0d6,Anabasis.1.en.txt,Xenias,char-offset:5491,PERSON,,,,,,,,,
18f589c2-c32c-40c2-a16b-23b34fb4063e,Anabasis.1.en.txt,Proxenus,char-offset:6170,PERSON,,,,,,,,,
90be15e9-2c60-4b31-a11b-2cceab89dea1,Anabasis.1.en.txt,Sophaenetus,char-offset:6274,PERSON,,,,,,,,,
ed5d3e00-fed3-437e-8f51-ad44689654a5,Anabasis.1.en.txt,Socrates,char-offset:6328,PERSON,,,,,,,,,
443be820-e95a-41d8-8d05-6ffd264ee465,Anabasis.1.en.txt,Pasion,char-offset:6387,PERSON,,,,,,,,,
ccedd824-8ceb-439f-8e70-e0f6a6042fef,Anabasis.1.en.txt,Socrates,char-offset:6493,PERSON,,,,,,,,,
6099fe1d-f234-4035-8924-11302934ca16,Anabasis.1.en.txt,Cyrus,char-offset:6592,PERSON,,,,,,,,Cyrus,
928cdb0e-4a91-49a9-ad58-3c981550d086,Anabasis.1.en.txt,Tissaphernes,char-offset:6624,PERSON,,,,,,,,,
1b9af6e1-286d-45f0-8d08-fc4f11acd684,Anabasis.1.en.txt,Cyrus,char-offset:6705,PERSON,,,,,,,,Cyrus,
adb365e2-80c6-4d55-9e12-9046c4a9cf1a,Anabasis.1.en.txt,King,char-offset:6808,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
4163dc96-a00c-4b64-ac9c-ff4a31a80f20,Anabasis.1.en.txt,King,char-offset:6888,PERSON,,,,,,,,Artaxerxes,Referring to Artaxerxes|Referring to Artaxerxes
2600a2fc-8bcf-4f7c-8df6-a9ca15aaf4c5,Anabasis.1.en.txt,Tissaphernes,char-offset:6904,PERSON,,,,,,,,,
53da95af-75ab-4f91-bad7-a75691d28c76,Anabasis.1.en.txt,Cyrus,char-offset:6923,PERSON,,,,,,,,Cyrus,
034462a6-0fe6-4dce-81c2-6b3e1d227386,Anabasis.1.en.txt,Cyrus,char-offset:6980,PERSON,,,,,,,,Cyrus,
3b3c76e7-1d47-40c3-850d-062eba87ec89,Anabasis.1.en.txt,Menon,char-offset:7446,PERSON,,,,,,,,Menon,
a9a7af72-77a0-4d6b-9d50-043b3e601af1,Anabasis.1.en.txt,Cyrus,char-offset:7708,PERSON,,,,,,,,Cyrus,
c0eb568b-d03b-4054-8682-41c2a37e1c2a,Anabasis.1.en.txt,Marsyas,char-offset:8171,PERSON,,,,,,,,,
9b8bd149-fded-428e-b465-7d6c38029830,Anabasis.1.en.txt,Apollo,char-offset:8316,PERSON,,,,,,,,,
e2499c04-e9c5-4204-a051-823e9360f7c3,Anabasis.1.en.txt,Marsyas,char-offset:8330,PERSON,,,,,,,,,
5679ea9d-d396-485a-a114-a455580504dd,Anabasis.1.en.txt,Xerxes,char-offset:8562,PERSON,,,,,,,,,
04dc08be-8edc-48ec-a1fd-7d9d238c6181,Anabasis.1.en.txt,Cyrus,char-offset:8718,PERSON,,,,,,,,Cyrus,
6493ca14-3133-4ab3-bc31-8c8e15cfa8c1,Anabasis.1.en.txt,Clearchus,char-offset:8750,PERSON,,,,,,,,Clearchus,
086c8a6e-31b9-4727-b709-28ef5de181dc,Anabasis.1.en.txt,Lacedaemonian,char-offset:8765,PERSON,,,,,,,,,
af786445-886d-4708-bcb9-258c0ccb483d,Anabasis.1.en.txt,Sosis,char-offset:8912,PERSON,,,,,,,,,
efda5fbb-0711-4064-a77b-c3034fab5e75,Anabasis.1.en.txt,Cyrus,char-offset:9018,PERSON,,,,,,,,Cyrus,
69b1c015-0274-4ce2-8119-19310608741d,Anabasis.1.en.txt,Xenias,char-offset:9308,PERSON,,,,,,,,,
ea793d85-f297-47de-a421-35429594d04f,Anabasis.1.en.txt,Cyrus,char-offset:9430,PERSON,,,,,,,,Cyrus,
89df3dbb-8683-4cda-aa89-6792cb41fb0e,Anabasis.1.en.txt,Cyrus,char-offset:9975,PERSON,,,,,,,,Cyrus,
b0005150-5dd1-4244-9eec-05635e1348ba,Anabasis.1.en.txt,Epyaxa,char-offset:10055,PERSON,,,,,,,,,
7c8598b1-fbcb-4cd3-ab39-1ae2010200e8,Anabasis.1.en.txt,Syennesis,char-offset:10075,PERSON,,,,,,,,Syennesis,
794b1cac-5f81-439e-b2f0-8a9226e27df4,Anabasis.1.en.txt,Cyrus,char-offset:10131,PERSON,,,,,,,,Cyrus,
a07f2f8d-654f-4f49-8ee1-b200ea721354,Anabasis.1.en.txt,Cyrus,char-offset:10209,PERSON,,,,,,,,Cyrus,
d51ed813-e1aa-4ccf-96bc-e5d8ef5345f5,Anabasis.1.en.txt,Cyrus,char-offset:10362,PERSON,,,,,,,,Cyrus,
286c6bf3-66d7-4b3e-98c6-015117e5602e,Anabasis.1.en.txt,Midas,char-offset:10592,PERSON,,,,,,,,,
246b11de-0d6c-4201-b57e-598d897f60b6,Anabasis.1.en.txt,Cyrus,char-offset:10848,PERSON,,,,,,,,Cyrus,
a6596e56-7d52-4f68-8ea4-876264027fbf,Anabasis.1.en.txt,Menon,char-offset:11202,PERSON,,,,,,,,Menon,
7cadcc50-7709-4edf-b9be-cfc94f81fff4,Anabasis.1.en.txt,Clearchus,char-offset:11249,PERSON,,,,,,,,Clearchus,
f86d7f36-aab2-48d7-9e46-214c453860ad,Anabasis.1.en.txt,Cyrus,char-offset:11324,PERSON,,,,,,,,Cyrus,
b7ae5aa5-1944-41ed-ba98-382228b100d9,Anabasis.1.en.txt,Pigres,char-offset:11785,PERSON,,,,,,,,,
803620b7-8002-461c-a88b-c65d53fd9802,Anabasis.1.en.txt,Cyrus,char-offset:12554,PERSON,,,,,,,,Cyrus,
50330976-ee84-42ea-a8dd-44184df0eca6,Anabasis.1.en.txt,Cyrus,char-offset:12944,PERSON,,,,,,,,Cyrus,
17a16531-14f9-4203-9e09-af274d38a844,Anabasis.1.en.txt,Menon,char-offset:13033,PERSON,,,,,,,,Menon,
a03dc7b7-9c8b-4a16-8ecb-be21cd9e07f5,Anabasis.1.en.txt,Menon,char-offset:13063,PERSON,,,,,,,,Menon,
bc8387a7-a2c7-4b78-98fb-29aff8888bc7,Anabasis.1.en.txt,Cyrus,char-offset:13120,PERSON,,,,,,,,Cyrus,
9b1cf444-a89f-45fd-a30a-8db7047e7f40,Anabasis.1.en.txt,Cyrus,char-offset:13292,PERSON,,,,,,,,Cyrus,
06f44121-fff4-405e-842d-af2fcd0608ce,Anabasis.1.en.txt,Megaphernes,char-offset:13327,PERSON,,,,,,,,,
f6d3d713-5d9d-4d5f-9b76-d72c08857e57,Anabasis.1.en.txt,Syennesis,char-offset:13692,PERSON,,,,,,,,Syennesis,
f4f859fe-810c-40dd-8566-297372d558f0,Anabasis.1.en.txt,Cyrus,char-offset:13757,PERSON,,,,,,,,Cyrus,
15dc5795-b763-4f12-926f-73b9441cb124,Anabasis.1.en.txt,Syennesis,char-offset:13859,PERSON,,,,,,,,Syennesis,
28f3288f-cea1-46ef-a9ff-de79a2e5a0b8,Anabasis.1.en.txt,Menon,char-offset:13924,PERSON,,,,,,,,Menon,
8d722f55-9b5d-4bc3-8397-36397b33c804,Anabasis.1.en.txt,Cyrus,char-offset:14095,PERSON,,,,,,,,Cyrus,
98ecaf20-3a3b-489b-b88d-e7b0f8b23cae,Anabasis.1.en.txt,Tamos,char-offset:14172,PERSON,,,,,,,,,
12122744-76b0-4d10-8898-6eb5ce1716d4,Anabasis.1.en.txt,Cyrus,char-offset:14198,PERSON,,,,,,,,Cyrus,
95cb5a27-6e20-47db-abb5-7bba2d65c5c7,Anabasis.1.en.txt,Syennesis,char-offset:14756,PERSON,,,,,,,,Syennesis,
c71ac97f-b451-4a76-99e2-aab162806d47,Anabasis.1.en.txt,Syennesis,char-offset:14963,PERSON,,,,,,,,Syennesis,
e35c3033-ed67-429d-aa32-014c9da0e35a,Anabasis.1.en.txt,Epyaxa,char-offset:15148,PERSON,,,,,,,,,
94ad142b-8e92-42dc-961c-c759bed355aa,Anabasis.1.en.txt,Syennesis,char-offset:15168,PERSON,,,,,,,,Syennesis,
c7ff3997-5ac8-4dfc-a207-d8c1b49ec4a0,Anabasis.1.en.txt,Cyrus,char-offset:15217,PERSON,,,,,,,,Cyrus,
6820dd7c-9f29-452e-aefa-c18576c8f66d,Anabasis.1.en.txt,Menon,char-offset:15306,PERSON,,,,,,,,Menon,
cd3b98c6-f51c-429a-b8d7-7192a6d3c87b,Anabasis.1.en.txt,Menon,char-offset:15650,PERSON,,,,,,,,Menon,
2813a438-fc42-485f-96eb-f8a896580386,Anabasis.1.en.txt,Cyrus,char-offset:15817,PERSON,,,,,,,,Cyrus,
1001ced7-81cc-4e12-949f-39b3b01a9549,Anabasis.1.en.txt,Syennesis,char-offset:15886,PERSON,,,,,,,,Syennesis,
2f49d93c-aaf1-4ab0-a896-4ff3eb7d9be6,Anabasis.1.en.txt,Syennesis,char-offset:15917,PERSON,,,,,,,,Syennesis,
ea31100c-e888-4a25-93f0-a3bbc2f51f78,Anabasis.1.en.txt,Cyrus,char-offset:16073,PERSON,,,,,,,,Cyrus,
3cca93f3-cb03-4d68-a63c-572ddfa5783e,Anabasis.1.en.txt,Syennesis,char-offset:16187,PERSON,,,,,,,,Syennesis,
